"BehaviorSpace results (NetLogo 6.0.2)"
"codeN9b.nlogo"
"500xdata0"
"12/18/2017 11:42:17:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","vr","C","memory-limit","experiment","[step]","count turts"
"2336","3","100","100","1","1999","98"
"2337","3","100","100","1","1999","100"
"2338","3","100","100","1","1999","100"
"2339","3","100","100","1","1999","100"
"2340","3","100","100","1","1999","100"
"2341","3","100","100","1","1999","100"
"2342","3","100","100","1","1999","98"
"2343","3","100","100","1","1999","100"
"2344","3","100","100","1","1999","100"
"2345","3","100","100","1","1999","100"
"2346","3","100","100","1","1999","100"
"2347","3","100","100","1","1999","100"
"2348","3","100","100","1","1999","100"
"2349","3","100","100","1","1999","100"
"2350","3","100","100","1","1999","99"
"2351","3","100","100","1","1999","100"
"2352","3","100","100","1","1999","99"
"2353","3","100","100","1","1999","100"
"2354","3","100","100","1","1999","100"
"2355","3","100","100","1","1999","100"
"2356","3","100","100","1","1999","100"
"2357","3","100","100","1","1999","100"
"2358","3","100","100","1","1999","100"
"2359","3","100","100","1","1999","100"
"2360","3","100","100","1","1999","100"
"2361","3","100","100","1","1999","100"
"2362","3","100","100","1","1999","100"
"2363","3","100","100","1","1999","99"
"2364","3","100","100","1","1999","100"
"2365","3","100","100","1","1999","100"
"2366","3","100","100","1","1999","100"
"2367","3","100","100","1","1999","100"
"2368","3","100","100","1","1999","100"
"2369","3","100","100","1","1999","100"
"2370","3","100","100","1","1999","100"
"2371","3","100","100","1","1999","100"
"2372","3","100","100","1","1999","100"
"2373","3","100","100","1","1999","99"
"2374","3","100","100","1","1999","100"
"2375","3","100","100","1","1999","100"
"2376","3","100","100","1","1999","99"
"2377","3","100","100","1","1999","100"
"2378","3","100","100","1","1999","98"
"2379","3","100","100","1","1999","100"
"2380","3","100","100","1","1999","100"
"2381","3","100","100","1","1999","100"
"2382","3","100","100","1","1999","100"
"2383","3","100","100","1","1999","100"
"2384","3","100","100","1","1999","99"
"2385","3","100","100","1","1999","100"
"2386","3","100","100","1","1999","100"
"2387","3","100","100","1","1999","100"
"2388","3","100","100","1","1999","100"
"2389","3","100","100","1","1999","100"
"2390","3","100","100","1","1999","100"
"2391","3","100","100","1","1999","99"
"2392","3","100","100","1","1999","100"
"2393","3","100","100","1","1999","100"
"2394","3","100","100","1","1999","100"
"2395","3","100","100","1","1999","100"
"2396","3","100","100","1","1999","99"
"2398","3","100","100","1","1999","100"
"2397","3","100","100","1","1999","100"
"2399","3","100","100","1","1999","100"
"2400","3","100","100","1","1999","100"
"2401","3","100","100","1","1999","100"
"2402","3","100","100","1","1999","100"
"2403","3","100","100","1","1999","100"
"2404","3","100","100","1","1999","100"
"2405","3","100","100","1","1999","99"
"2406","3","100","100","1","1999","100"
"2407","3","100","100","1","1999","100"
"2408","3","100","100","1","1999","100"
"2409","3","100","100","1","1999","100"
"2410","3","100","100","1","1999","100"
"2411","3","100","100","1","1999","100"
"2412","3","100","100","1","1999","100"
"2413","3","100","100","1","1999","100"
"2414","3","100","100","1","1999","99"
"2415","3","100","100","1","1999","100"
"2416","3","100","100","1","1999","99"
"2417","3","100","100","1","1999","100"
"2418","3","100","100","1","1999","100"
"2419","3","100","100","1","1999","100"
"2420","3","100","100","1","1999","100"
"2421","3","100","100","1","1999","100"
"2422","3","100","100","1","1999","100"
"2423","3","100","100","1","1999","99"
"2424","3","100","100","1","1999","100"
"2425","3","100","100","1","1999","100"
"2426","3","100","100","1","1999","100"
"2427","3","100","100","1","1999","100"
"2428","3","100","100","1","1999","100"
"2429","3","100","100","1","1999","100"
"2430","3","100","100","1","1999","100"
"2431","3","100","100","1","1999","100"
"2432","3","100","100","1","1999","100"
"2433","3","100","100","1","1999","100"
"2434","3","100","100","1","1999","100"
"2435","3","100","100","1","1999","100"
"2436","3","100","100","1","1999","98"
"2437","3","100","100","1","1999","100"
"2438","3","100","100","1","1999","100"
"2439","3","100","100","1","1999","100"
"2440","3","100","100","1","1999","100"
"2441","3","100","100","1","1999","100"
"2442","3","100","100","1","1999","100"
"2443","3","100","100","1","1999","100"
"2444","3","100","100","1","1999","100"
"2445","3","100","100","1","1999","100"
"2446","3","100","100","1","1999","100"
"2447","3","100","100","1","1999","100"
"2448","3","100","100","1","1999","100"
"2449","3","100","100","1","1999","100"
"2450","3","100","100","1","1999","99"
"2451","3","100","100","1","1999","100"
"2452","3","100","100","1","1999","99"
"2453","3","100","100","1","1999","100"
"2454","3","100","100","1","1999","100"
"2455","3","100","100","1","1999","100"
"2456","3","100","100","1","1999","100"
"2457","3","100","100","1","1999","99"
"2458","3","100","100","1","1999","100"
"2459","3","100","100","1","1999","100"
"2460","3","100","100","1","1999","100"
"2461","3","100","100","1","1999","100"
"2462","3","100","100","1","1999","100"
"2463","3","100","100","1","1999","100"
"2464","3","100","100","1","1999","100"
"2465","3","100","100","1","1999","98"
"2466","3","100","100","1","1999","100"
"2467","3","100","100","1","1999","100"
"2468","3","100","100","1","1999","100"
"2469","3","100","100","1","1999","100"
"2470","3","100","100","1","1999","100"
"2472","3","100","100","1","1999","100"
"2471","3","100","100","1","1999","99"
"2473","3","100","100","1","1999","100"
"2474","3","100","100","1","1999","100"
"2475","3","100","100","1","1999","100"
"2476","3","100","100","1","1999","100"
"2477","3","100","100","1","1999","100"
"2478","3","100","100","1","1999","100"
"2479","3","100","100","1","1999","100"
"2480","3","100","100","1","1999","100"
"2481","3","100","100","1","1999","100"
"2482","3","100","100","1","1999","100"
"2483","3","100","100","1","1999","100"
"2484","3","100","100","1","1999","100"
"2485","3","100","100","1","1999","100"
"2486","3","100","100","1","1999","100"
"2487","3","100","100","1","1999","99"
"2488","3","100","100","1","1999","99"
"2489","3","100","100","1","1999","100"
"2490","3","100","100","1","1999","100"
"2491","3","100","100","1","1999","100"
"2492","3","100","100","1","1999","99"
"2493","3","100","100","1","1999","99"
"2494","3","100","100","1","1999","100"
"2495","3","100","100","1","1999","100"
"2496","3","100","100","1","1999","100"
"2497","3","100","100","1","1999","100"
"2501","3","0","100","1","1999","39"
"2498","3","100","100","1","1999","100"
"2499","3","100","100","1","1999","100"
"2502","3","0","100","1","1999","46"
"2500","3","100","100","1","1999","99"
"2503","3","0","100","1","1999","46"
"2504","3","0","100","1","1999","43"
"2505","3","0","100","1","1999","44"
"2506","3","0","100","1","1999","46"
"2507","3","0","100","1","1999","45"
"2508","3","0","100","1","1999","42"
"2509","3","0","100","1","1999","44"
"2510","3","0","100","1","1999","41"
"2511","3","0","100","1","1999","44"
"2512","3","0","100","1","1999","41"
"2513","3","0","100","1","1999","43"
"2514","3","0","100","1","1999","42"
"2515","3","0","100","1","1999","42"
"2516","3","0","100","1","1999","43"
"2517","3","0","100","1","1999","42"
"2518","3","0","100","1","1999","40"
"2519","3","0","100","1","1999","41"
"2520","3","0","100","1","1999","45"
"2521","3","0","100","1","1999","42"
"2522","3","0","100","1","1999","46"
"2523","3","0","100","1","1999","41"
"2525","3","0","100","1","1999","42"
"2524","3","0","100","1","1999","43"
"2526","3","0","100","1","1999","44"
"2527","3","0","100","1","1999","45"
"2528","3","0","100","1","1999","43"
"2529","3","0","100","1","1999","47"
"2530","3","0","100","1","1999","44"
"2531","3","0","100","1","1999","43"
"2532","3","0","100","1","1999","43"
"2533","3","0","100","1","1999","45"
"2534","3","0","100","1","1999","41"
"2535","3","0","100","1","1999","43"
"2536","3","0","100","1","1999","43"
"2537","3","0","100","1","1999","43"
"2538","3","0","100","1","1999","41"
"2539","3","0","100","1","1999","43"
"2540","3","0","100","1","1999","43"
"2541","3","0","100","1","1999","43"
"2542","3","0","100","1","1999","40"
"2543","3","0","100","1","1999","43"
"2544","3","0","100","1","1999","44"
"2545","3","0","100","1","1999","41"
"2546","3","0","100","1","1999","45"
"2547","3","0","100","1","1999","44"
"2548","3","0","100","1","1999","42"
"2549","3","0","100","1","1999","43"
"2550","3","0","100","1","1999","44"
"2551","3","0","100","1","1999","42"
"2552","3","0","100","1","1999","45"
"2553","3","0","100","1","1999","45"
"2554","3","0","100","1","1999","40"
"2555","3","0","100","1","1999","45"
"2556","3","0","100","1","1999","42"
"2557","3","0","100","1","1999","46"
"2558","3","0","100","1","1999","43"
"2559","3","0","100","1","1999","44"
"2560","3","0","100","1","1999","41"
"2561","3","0","100","1","1999","46"
"2562","3","0","100","1","1999","47"
"2563","3","0","100","1","1999","44"
"2564","3","0","100","1","1999","47"
"2565","3","0","100","1","1999","44"
"2566","3","0","100","1","1999","43"
"2567","3","0","100","1","1999","43"
"2568","3","0","100","1","1999","44"
"2569","3","0","100","1","1999","42"
"2570","3","0","100","1","1999","43"
"2571","3","0","100","1","1999","43"
"2573","3","0","100","1","1999","42"
"2572","3","0","100","1","1999","43"
"2574","3","0","100","1","1999","45"
"2575","3","0","100","1","1999","43"
"2576","3","0","100","1","1999","44"
"2577","3","0","100","1","1999","46"
"2578","3","0","100","1","1999","41"
"2579","3","0","100","1","1999","42"
"2580","3","0","100","1","1999","42"
"2581","3","0","100","1","1999","42"
"2582","3","0","100","1","1999","42"
"2583","3","0","100","1","1999","44"
"2584","3","0","100","1","1999","44"
"2585","3","0","100","1","1999","42"
"2586","3","0","100","1","1999","45"
"2587","3","0","100","1","1999","42"
"2589","3","0","100","1","1999","46"
"2588","3","0","100","1","1999","44"
"2590","3","0","100","1","1999","43"
"2591","3","0","100","1","1999","40"
"2592","3","0","100","1","1999","44"
"2593","3","0","100","1","1999","41"
"2594","3","0","100","1","1999","45"
"2595","3","0","100","1","1999","42"
"2597","3","0","100","1","1999","42"
"2596","3","0","100","1","1999","40"
"2598","3","0","100","1","1999","41"
"2599","3","0","100","1","1999","43"
"2600","3","0","100","1","1999","40"
"2601","3","0","100","1","1999","44"
"2602","3","0","100","1","1999","46"
"2604","3","0","100","1","1999","42"
"2603","3","0","100","1","1999","42"
"2605","3","0","100","1","1999","43"
"2606","3","0","100","1","1999","40"
"2607","3","0","100","1","1999","41"
"2608","3","0","100","1","1999","44"
"2609","3","0","100","1","1999","43"
"2610","3","0","100","1","1999","43"
"2611","3","0","100","1","1999","42"
"2612","3","0","100","1","1999","45"
"2613","3","0","100","1","1999","45"
"2614","3","0","100","1","1999","43"
"2615","3","0","100","1","1999","42"
"2617","3","0","100","1","1999","44"
"2616","3","0","100","1","1999","44"
"2618","3","0","100","1","1999","44"
"2619","3","0","100","1","1999","43"
"2620","3","0","100","1","1999","43"
"2621","3","0","100","1","1999","41"
"2622","3","0","100","1","1999","44"
"2623","3","0","100","1","1999","42"
"2624","3","0","100","1","1999","44"
"2625","3","0","100","1","1999","43"
"2626","3","0","100","1","1999","44"
"2627","3","0","100","1","1999","42"
"2628","3","0","100","1","1999","41"
"2629","3","0","100","1","1999","42"
"2630","3","0","100","1","1999","45"
"2631","3","0","100","1","1999","40"
"2632","3","0","100","1","1999","43"
"2633","3","0","100","1","1999","44"
"2634","3","0","100","1","1999","41"
"2635","3","0","100","1","1999","41"
"2636","3","0","100","1","1999","45"
"2637","3","0","100","1","1999","43"
"2638","3","0","100","1","1999","41"
"2639","3","0","100","1","1999","45"
"2640","3","0","100","1","1999","45"
"2641","3","0","100","1","1999","46"
"2642","3","0","100","1","1999","43"
"2643","3","0","100","1","1999","46"
"2644","3","0","100","1","1999","43"
"2645","3","0","100","1","1999","47"
"2646","3","0","100","1","1999","37"
"2647","3","0","100","1","1999","41"
"2648","3","0","100","1","1999","42"
"2649","3","0","100","1","1999","44"
"2650","3","0","100","1","1999","41"
"2651","3","0","100","1","1999","41"
"2652","3","0","100","1","1999","44"
"2653","3","0","100","1","1999","41"
"2654","3","0","100","1","1999","43"
"2655","3","0","100","1","1999","39"
"2656","3","0","100","1","1999","43"
"2657","3","0","100","1","1999","42"
"2658","3","0","100","1","1999","41"
"2659","3","0","100","1","1999","45"
"2660","3","0","100","1","1999","42"
"2661","3","0","100","1","1999","44"
"2662","3","0","100","1","1999","40"
"2663","3","0","100","1","1999","41"
"2664","3","0","100","1","1999","43"
"2665","3","0","100","1","1999","43"
"2666","3","0","100","1","1999","46"
"2667","3","0","100","1","1999","42"
"2668","3","0","100","1","1999","41"
"2669","3","0","100","1","1999","41"
"2670","3","0","100","1","1999","45"
"2671","3","0","100","1","1999","43"
"2672","3","0","100","1","1999","44"
"2673","3","0","100","1","1999","46"
"2674","3","0","100","1","1999","42"
"2675","3","0","100","1","1999","45"
"2676","3","0","100","1","1999","44"
"2677","3","0","100","1","1999","43"
"2678","3","0","100","1","1999","43"
"2679","3","0","100","1","1999","41"
"2680","3","0","100","1","1999","44"
"2682","3","0","100","1","1999","45"
"2681","3","0","100","1","1999","41"
"2683","3","0","100","1","1999","41"
"2684","3","0","100","1","1999","41"
"2686","3","0","100","1","1999","42"
"2685","3","0","100","1","1999","43"
"2687","3","0","100","1","1999","42"
"2688","3","0","100","1","1999","41"
"2689","3","0","100","1","1999","43"
"2690","3","0","100","1","1999","42"
"2691","3","0","100","1","1999","43"
"2692","3","0","100","1","1999","44"
"2694","3","0","100","1","1999","42"
"2693","3","0","100","1","1999","45"
"2695","3","0","100","1","1999","42"
"2696","3","0","100","1","1999","42"
"2697","3","0","100","1","1999","42"
"2698","3","0","100","1","1999","44"
"2699","3","0","100","1","1999","44"
"2700","3","0","100","1","1999","45"
"2701","3","0","100","1","1999","43"
"2702","3","0","100","1","1999","41"
"2703","3","0","100","1","1999","40"
"2704","3","0","100","1","1999","43"
"2705","3","0","100","1","1999","43"
"2706","3","0","100","1","1999","46"
"2707","3","0","100","1","1999","42"
"2708","3","0","100","1","1999","41"
"2709","3","0","100","1","1999","44"
"2710","3","0","100","1","1999","43"
"2711","3","0","100","1","1999","44"
"2712","3","0","100","1","1999","46"
"2713","3","0","100","1","1999","44"
"2714","3","0","100","1","1999","43"
"2715","3","0","100","1","1999","45"
"2716","3","0","100","1","1999","46"
"2717","3","0","100","1","1999","45"
"2718","3","0","100","1","1999","43"
"2719","3","0","100","1","1999","44"
"2720","3","0","100","1","1999","45"
"2722","3","0","100","1","1999","40"
"2721","3","0","100","1","1999","45"
"2723","3","0","100","1","1999","43"
"2724","3","0","100","1","1999","41"
"2725","3","0","100","1","1999","39"
"2726","3","0","100","1","1999","42"
"2727","3","0","100","1","1999","47"
"2728","3","0","100","1","1999","43"
"2730","3","0","100","1","1999","40"
"2729","3","0","100","1","1999","42"
"2732","3","0","100","1","1999","43"
"2731","3","0","100","1","1999","43"
"2733","3","0","100","1","1999","44"
"2734","3","0","100","1","1999","45"
"2736","3","0","100","1","1999","43"
"2735","3","0","100","1","1999","45"
"2737","3","0","100","1","1999","44"
"2738","3","0","100","1","1999","41"
"2739","3","0","100","1","1999","42"
"2740","3","0","100","1","1999","41"
"2741","3","0","100","1","1999","42"
"2742","3","0","100","1","1999","43"
"2743","3","0","100","1","1999","41"
"2744","3","0","100","1","1999","44"
"2745","3","0","100","1","1999","43"
"2746","3","0","100","1","1999","42"
"2748","3","0","100","1","1999","42"
"2747","3","0","100","1","1999","45"
"2749","3","0","100","1","1999","41"
"2750","3","0","100","1","1999","42"
"2751","3","0","100","1","1999","45"
"2752","3","0","100","1","1999","42"
"2753","3","0","100","1","1999","46"
"2754","3","0","100","1","1999","42"
"2755","3","0","100","1","1999","43"
"2756","3","0","100","1","1999","41"
"2757","3","0","100","1","1999","40"
"2758","3","0","100","1","1999","47"
"2760","3","0","100","1","1999","40"
"2759","3","0","100","1","1999","42"
"2761","3","0","100","1","1999","40"
"2762","3","0","100","1","1999","42"
"2763","3","0","100","1","1999","40"
"2764","3","0","100","1","1999","40"
"2765","3","0","100","1","1999","43"
"2766","3","0","100","1","1999","42"
"2767","3","0","100","1","1999","41"
"2768","3","0","100","1","1999","43"
"2769","3","0","100","1","1999","43"
"2770","3","0","100","1","1999","40"
"2771","3","0","100","1","1999","45"
"2772","3","0","100","1","1999","42"
"2773","3","0","100","1","1999","47"
"2774","3","0","100","1","1999","45"
"2776","3","0","100","1","1999","43"
"2775","3","0","100","1","1999","43"
"2777","3","0","100","1","1999","43"
"2778","3","0","100","1","1999","42"
"2779","3","0","100","1","1999","43"
"2780","3","0","100","1","1999","44"
"2781","3","0","100","1","1999","42"
"2782","3","0","100","1","1999","44"
"2783","3","0","100","1","1999","43"
"2784","3","0","100","1","1999","44"
"2785","3","0","100","1","1999","43"
"2786","3","0","100","1","1999","42"
"2787","3","0","100","1","1999","42"
"2788","3","0","100","1","1999","39"
"2789","3","0","100","1","1999","42"
"2790","3","0","100","1","1999","42"
"2791","3","0","100","1","1999","48"
"2792","3","0","100","1","1999","45"
"2793","3","0","100","1","1999","42"
"2794","3","0","100","1","1999","41"
"2795","3","0","100","1","1999","43"
"2796","3","0","100","1","1999","44"
"2797","3","0","100","1","1999","43"
"2798","3","0","100","1","1999","43"
"2799","3","0","100","1","1999","42"
"2800","3","0","100","1","1999","45"
"2801","3","0","100","1","1999","45"
"2802","3","0","100","1","1999","43"
"2803","3","0","100","1","1999","41"
"2804","3","0","100","1","1999","44"
"2805","3","0","100","1","1999","43"
"2806","3","0","100","1","1999","41"
"2807","3","0","100","1","1999","44"
"2808","3","0","100","1","1999","41"
"2809","3","0","100","1","1999","41"
"2810","3","0","100","1","1999","44"
"2812","3","0","100","1","1999","45"
"2811","3","0","100","1","1999","43"
"2813","3","0","100","1","1999","46"
"2814","3","0","100","1","1999","43"
"2815","3","0","100","1","1999","42"
"2816","3","0","100","1","1999","45"
"2817","3","0","100","1","1999","41"
"2818","3","0","100","1","1999","44"
"2819","3","0","100","1","1999","42"
"2820","3","0","100","1","1999","43"
"2821","3","0","100","1","1999","40"
"2822","3","0","100","1","1999","44"
"2823","3","0","100","1","1999","41"
"2824","3","0","100","1","1999","44"
"2825","3","0","100","1","1999","42"
"2826","3","0","100","1","1999","45"
"2828","3","0","100","1","1999","43"
"2827","3","0","100","1","1999","44"
"2829","3","0","100","1","1999","47"
"2831","3","0","100","1","1999","43"
"2832","3","0","100","1","1999","44"
"2830","3","0","100","1","1999","42"
"2833","3","0","100","1","1999","44"
"2834","3","0","100","1","1999","45"
"2835","3","0","100","1","1999","46"
"2836","3","0","100","1","1999","44"
"2837","3","0","100","1","1999","43"
"2838","3","0","100","1","1999","43"
"2839","3","0","100","1","1999","43"
"2840","3","0","100","1","1999","43"
"2841","3","0","100","1","1999","44"
"2842","3","0","100","1","1999","40"
"2844","3","0","100","1","1999","42"
"2843","3","0","100","1","1999","42"
"2845","3","0","100","1","1999","41"
"2846","3","0","100","1","1999","45"
"2848","3","0","100","1","1999","45"
"2847","3","0","100","1","1999","45"
"2849","3","0","100","1","1999","41"
"2850","3","0","100","1","1999","44"
"2852","3","0","100","1","1999","45"
"2851","3","0","100","1","1999","44"
"2853","3","0","100","1","1999","45"
"2854","3","0","100","1","1999","44"
"2856","3","0","100","1","1999","41"
"2855","3","0","100","1","1999","42"
"2857","3","0","100","1","1999","40"
"2858","3","0","100","1","1999","44"
"2859","3","0","100","1","1999","45"
"2860","3","0","100","1","1999","46"
"2861","3","0","100","1","1999","44"
"2862","3","0","100","1","1999","45"
"2863","3","0","100","1","1999","43"
"2864","3","0","100","1","1999","46"
"2865","3","0","100","1","1999","41"
"2866","3","0","100","1","1999","44"
"2867","3","0","100","1","1999","40"
"2868","3","0","100","1","1999","42"
"2869","3","0","100","1","1999","42"
"2870","3","0","100","1","1999","43"
"2871","3","0","100","1","1999","44"
"2872","3","0","100","1","1999","46"
"2873","3","0","100","1","1999","44"
"2874","3","0","100","1","1999","44"
"2875","3","0","100","1","1999","44"
"2876","3","0","100","1","1999","44"
"2877","3","0","100","1","1999","45"
"2878","3","0","100","1","1999","44"
"2879","3","0","100","1","1999","42"
"2880","3","0","100","1","1999","39"
"2881","3","0","100","1","1999","41"
"2882","3","0","100","1","1999","41"
"2883","3","0","100","1","1999","43"
"2884","3","0","100","1","1999","43"
"2885","3","0","100","1","1999","42"
"2886","3","0","100","1","1999","47"
"2887","3","0","100","1","1999","43"
"2888","3","0","100","1","1999","46"
"2889","3","0","100","1","1999","46"
"2890","3","0","100","1","1999","47"
"2891","3","0","100","1","1999","42"
"2892","3","0","100","1","1999","44"
"2893","3","0","100","1","1999","46"
"2894","3","0","100","1","1999","40"
"2895","3","0","100","1","1999","41"
"2896","3","0","100","1","1999","40"
"2898","3","0","100","1","1999","40"
"2897","3","0","100","1","1999","44"
"2899","3","0","100","1","1999","41"
"2900","3","0","100","1","1999","44"
"2902","3","0","100","1","1999","41"
"2901","3","0","100","1","1999","45"
"2903","3","0","100","1","1999","45"
"2904","3","0","100","1","1999","46"
"2905","3","0","100","1","1999","44"
"2906","3","0","100","1","1999","44"
"2907","3","0","100","1","1999","43"
"2908","3","0","100","1","1999","44"
"2909","3","0","100","1","1999","44"
"2910","3","0","100","1","1999","41"
"2911","3","0","100","1","1999","42"
"2912","3","0","100","1","1999","43"
"2913","3","0","100","1","1999","44"
"2914","3","0","100","1","1999","44"
"2915","3","0","100","1","1999","43"
"2916","3","0","100","1","1999","48"
"2918","3","0","100","1","1999","40"
"2917","3","0","100","1","1999","43"
"2919","3","0","100","1","1999","41"
"2920","3","0","100","1","1999","44"
"2921","3","0","100","1","1999","42"
"2922","3","0","100","1","1999","43"
"2923","3","0","100","1","1999","41"
"2924","3","0","100","1","1999","42"
"2925","3","0","100","1","1999","45"
"2926","3","0","100","1","1999","44"
"2927","3","0","100","1","1999","42"
"2928","3","0","100","1","1999","43"
"2929","3","0","100","1","1999","45"
"2930","3","0","100","1","1999","43"
"2931","3","0","100","1","1999","43"
"2932","3","0","100","1","1999","46"
"2933","3","0","100","1","1999","45"
"2934","3","0","100","1","1999","42"
"2935","3","0","100","1","1999","44"
"2936","3","0","100","1","1999","39"
"2938","3","0","100","1","1999","42"
"2937","3","0","100","1","1999","43"
"2939","3","0","100","1","1999","45"
"2940","3","0","100","1","1999","42"
"2941","3","0","100","1","1999","43"
"2942","3","0","100","1","1999","44"
"2943","3","0","100","1","1999","41"
"2944","3","0","100","1","1999","40"
"2945","3","0","100","1","1999","42"
"2946","3","0","100","1","1999","48"
"2947","3","0","100","1","1999","42"
"2948","3","0","100","1","1999","42"
"2949","3","0","100","1","1999","40"
"2950","3","0","100","1","1999","43"
"2951","3","0","100","1","1999","45"
"2952","3","0","100","1","1999","44"
"2953","3","0","100","1","1999","46"
"2954","3","0","100","1","1999","44"
"2955","3","0","100","1","1999","45"
"2956","3","0","100","1","1999","45"
"2957","3","0","100","1","1999","39"
"2958","3","0","100","1","1999","44"
"2959","3","0","100","1","1999","43"
"2960","3","0","100","1","1999","45"
"2961","3","0","100","1","1999","42"
"2962","3","0","100","1","1999","42"
"2963","3","0","100","1","1999","43"
"2964","3","0","100","1","1999","42"
"2965","3","0","100","1","1999","44"
"2966","3","0","100","1","1999","41"
"2967","3","0","100","1","1999","43"
"2968","3","0","100","1","1999","44"
"2969","3","0","100","1","1999","42"
"2970","3","0","100","1","1999","44"
"2971","3","0","100","1","1999","41"
"2972","3","0","100","1","1999","44"
"2973","3","0","100","1","1999","43"
"2974","3","0","100","1","1999","45"
"2975","3","0","100","1","1999","42"
"2976","3","0","100","1","1999","40"
"2977","3","0","100","1","1999","41"
"2978","3","0","100","1","1999","44"
"2979","3","0","100","1","1999","44"
"2980","3","0","100","1","1999","43"
"2981","3","0","100","1","1999","43"
"2982","3","0","100","1","1999","42"
"2983","3","0","100","1","1999","41"
"2984","3","0","100","1","1999","43"
"2985","3","0","100","1","1999","43"
"2987","3","0","100","1","1999","43"
"2986","3","0","100","1","1999","47"
"2988","3","0","100","1","1999","41"
"2989","3","0","100","1","1999","44"
"2990","3","0","100","1","1999","43"
"2991","3","0","100","1","1999","43"
"2992","3","0","100","1","1999","42"
"2993","3","0","100","1","1999","43"
"2994","3","0","100","1","1999","44"
"2995","3","0","100","1","1999","44"
"2996","3","0","100","1","1999","44"
"2997","3","0","100","1","1999","46"
"2998","3","0","100","1","1999","44"
"2999","3","0","100","1","1999","45"
"3000","3","0","100","1","1999","41"
