"BehaviorSpace results (NetLogo 6.0.2)"
"codeN9b.nlogo"
"500xdata-Cs"
"12/17/2017 12:47:00:365 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","vr","C","memory-limit","experiment","[step]","count turts with [cooperative?]","count turts"
"8545","2","50","100","2","1999","11","27"
"8548","2","50","100","2","1999","4","23"
"8547","2","50","100","2","1999","7","23"
"8550","2","50","100","2","1999","5","25"
"8549","2","50","100","2","1999","8","27"
"8552","2","50","100","2","1999","6","24"
"8551","2","50","100","2","1999","8","29"
"8553","2","50","100","2","1999","4","22"
"8554","2","50","100","2","1999","5","25"
"8555","2","50","100","2","1999","6","23"
"8556","2","50","100","2","1999","3","25"
"8557","2","50","100","2","1999","7","22"
"8558","2","50","100","2","1999","6","24"
"8559","2","50","100","2","1999","4","24"
"8560","2","50","100","2","1999","3","23"
"8561","2","50","100","2","1999","7","25"
"8564","2","50","100","2","1999","8","26"
"8562","2","50","100","2","1999","13","26"
"8563","2","50","100","2","1999","9","28"
"8565","2","50","100","2","1999","7","23"
"8566","2","50","100","2","1999","8","26"
"8568","2","50","100","2","1999","6","26"
"8567","2","50","100","2","1999","14","30"
"8569","2","50","100","2","1999","6","24"
"8571","2","50","100","2","1999","10","26"
"8570","2","50","100","2","1999","9","25"
"8572","2","50","100","2","1999","4","22"
"8573","2","50","100","2","1999","6","27"
"8575","2","50","100","2","1999","6","26"
"8574","2","50","100","2","1999","13","30"
"8576","2","50","100","2","1999","15","30"
"8577","2","50","100","2","1999","3","25"
"8579","2","50","100","2","1999","5","24"
"8578","2","50","100","2","1999","10","27"
"8580","2","50","100","2","1999","16","28"
"8581","2","50","100","2","1999","12","26"
"8582","2","50","100","2","1999","3","23"
"8583","2","50","100","2","1999","3","23"
"8584","2","50","100","2","1999","14","26"
"8585","2","50","100","2","1999","7","25"
"8587","2","50","100","2","1999","2","23"
"8586","2","50","100","2","1999","15","28"
"8588","2","50","100","2","1999","3","23"
"8589","2","50","100","2","1999","7","24"
"8591","2","50","100","2","1999","2","22"
"8590","2","50","100","2","1999","9","28"
"8592","2","50","100","2","1999","9","25"
"8593","2","50","100","2","1999","8","27"
"8594","2","50","100","2","1999","6","24"
"8595","2","50","100","2","1999","10","28"
"8596","2","50","100","2","1999","7","27"
"8597","2","50","100","2","1999","6","26"
"8598","2","50","100","2","1999","2","25"
"8599","2","50","100","2","1999","2","21"
"8600","2","50","100","2","1999","12","28"
"8601","2","50","100","2","1999","5","25"
"8603","2","50","100","2","1999","6","25"
"8602","2","50","100","2","1999","8","26"
"8604","2","50","100","2","1999","3","25"
"8605","2","50","100","2","1999","11","27"
"8607","2","50","100","2","1999","2","23"
"8606","2","50","100","2","1999","9","28"
"8608","2","50","100","2","1999","17","30"
"8609","2","50","100","2","1999","6","24"
"8610","2","50","100","2","1999","6","24"
"8611","2","50","100","2","1999","10","28"
"8612","2","50","100","2","1999","11","24"
"8613","2","50","100","2","1999","7","25"
"8614","2","50","100","2","1999","3","21"
"8615","2","50","100","2","1999","2","21"
"8617","2","50","100","2","1999","2","22"
"8616","2","50","100","2","1999","12","28"
"8618","2","50","100","2","1999","4","23"
"8619","2","50","100","2","1999","4","25"
"8620","2","50","100","2","1999","9","28"
"8621","2","50","100","2","1999","12","28"
"8622","2","50","100","2","1999","14","28"
"8623","2","50","100","2","1999","15","30"
"8624","2","50","100","2","1999","3","26"
"8626","2","50","100","2","1999","9","26"
"8627","2","50","100","2","1999","4","24"
"8625","2","50","100","2","1999","16","29"
"8628","2","50","100","2","1999","12","27"
"8629","2","50","100","2","1999","4","24"
"8630","2","50","100","2","1999","6","26"
"8631","2","50","100","2","1999","18","33"
"8632","2","50","100","2","1999","5","22"
"8633","2","50","100","2","1999","4","22"
"8634","2","50","100","2","1999","11","27"
"8635","2","50","100","2","1999","4","25"
"8636","2","50","100","2","1999","13","30"
"8637","2","50","100","2","1999","4","23"
"8638","2","50","100","2","1999","9","25"
"8639","2","50","100","2","1999","7","23"
"8640","2","50","100","2","1999","10","26"
"8641","2","50","100","2","1999","15","29"
"8642","2","50","100","2","1999","6","25"
"8643","2","50","100","2","1999","4","23"
"8644","2","50","100","2","1999","3","25"
"8645","2","50","100","2","1999","6","23"
"8646","2","50","100","2","1999","10","26"
"8647","2","50","100","2","1999","6","25"
"8648","2","50","100","2","1999","11","29"
"8649","2","50","100","2","1999","4","25"
"8650","2","50","100","2","1999","12","30"
"8651","2","50","100","2","1999","11","25"
"8652","2","50","100","2","1999","15","27"
"8653","2","50","100","2","1999","15","31"
"8655","2","50","100","2","1999","8","23"
"8654","2","50","100","2","1999","14","31"
"8656","2","50","100","2","1999","10","28"
"8657","2","50","100","2","1999","10","27"
"8658","2","50","100","2","1999","6","22"
"8659","2","50","100","2","1999","15","27"
"8660","2","50","100","2","1999","12","28"
"8661","2","50","100","2","1999","15","28"
"8662","2","50","100","2","1999","5","24"
"8663","2","50","100","2","1999","3","20"
"8664","2","50","100","2","1999","6","25"
"8665","2","50","100","2","1999","12","30"
"8666","2","50","100","2","1999","20","33"
"8667","2","50","100","2","1999","6","24"
"8668","2","50","100","2","1999","4","24"
"8669","2","50","100","2","1999","6","26"
"8670","2","50","100","2","1999","11","26"
"8671","2","50","100","2","1999","16","32"
"8672","2","50","100","2","1999","7","25"
"8673","2","50","100","2","1999","6","25"
"8674","2","50","100","2","1999","9","25"
"8675","2","50","100","2","1999","11","23"
"8676","2","50","100","2","1999","8","27"
"8677","2","50","100","2","1999","5","24"
"8678","2","50","100","2","1999","6","23"
"8679","2","50","100","2","1999","6","27"
"8680","2","50","100","2","1999","13","30"
"8681","2","50","100","2","1999","8","24"
"8682","2","50","100","2","1999","4","21"
"8683","2","50","100","2","1999","5","24"
"8685","2","50","100","2","1999","2","23"
"8684","2","50","100","2","1999","11","25"
"8686","2","50","100","2","1999","5","23"
"8687","2","50","100","2","1999","6","26"
"8689","2","50","100","2","1999","12","31"
"8688","2","50","100","2","1999","13","27"
"8690","2","50","100","2","1999","5","23"
"8691","2","50","100","2","1999","2","23"
"8692","2","50","100","2","1999","5","23"
"8693","2","50","100","2","1999","11","30"
"8694","2","50","100","2","1999","15","31"
"8695","2","50","100","2","1999","6","26"
"8696","2","50","100","2","1999","10","26"
"8697","2","50","100","2","1999","5","24"
"8698","2","50","100","2","1999","6","26"
"8699","2","50","100","2","1999","3","25"
"8700","2","50","100","2","1999","5","23"
"8701","2","50","100","2","1999","9","26"
"8702","2","50","100","2","1999","7","24"
"8703","2","50","100","2","1999","6","22"
"8704","2","50","100","2","1999","5","24"
"8705","2","50","100","2","1999","11","29"
"8706","2","50","100","2","1999","2","21"
"8707","2","50","100","2","1999","5","24"
"8708","2","50","100","2","1999","4","26"
"8709","2","50","100","2","1999","4","25"
"8710","2","50","100","2","1999","7","25"
"8711","2","50","100","2","1999","3","23"
"8712","2","50","100","2","1999","2","23"
"8713","2","50","100","2","1999","16","30"
"8714","2","50","100","2","1999","9","26"
"8715","2","50","100","2","1999","16","28"
"8716","2","50","100","2","1999","15","27"
"8718","2","50","100","2","1999","5","23"
"8717","2","50","100","2","1999","16","31"
"8720","2","50","100","2","1999","1","22"
"8719","2","50","100","2","1999","7","27"
"8722","2","50","100","2","1999","2","23"
"8721","2","50","100","2","1999","11","27"
"8724","2","50","100","2","1999","2","25"
"8723","2","50","100","2","1999","11","28"
"8725","2","50","100","2","1999","4","25"
"8726","2","50","100","2","1999","4","24"
"8728","2","50","100","2","1999","13","28"
"8727","2","50","100","2","1999","14","28"
"8730","2","50","100","2","1999","1","24"
"8729","2","50","100","2","1999","15","31"
"8731","2","50","100","2","1999","5","27"
"8732","2","50","100","2","1999","13","27"
"8733","2","50","100","2","1999","13","28"
"8734","2","50","100","2","1999","14","31"
"8736","2","50","100","2","1999","5","25"
"8735","2","50","100","2","1999","14","31"
"8737","2","50","100","2","1999","14","28"
"8738","2","50","100","2","1999","5","24"
"8740","2","50","100","2","1999","0","22"
"8739","2","50","100","2","1999","7","27"
"8742","2","50","100","2","1999","5","26"
"8741","2","50","100","2","1999","8","27"
"8743","2","50","100","2","1999","6","23"
"8744","2","50","100","2","1999","13","29"
"8746","2","50","100","2","1999","14","27"
"8745","2","50","100","2","1999","16","29"
"8747","2","50","100","2","1999","16","29"
"8748","2","50","100","2","1999","9","27"
"8749","2","50","100","2","1999","3","19"
"8750","2","50","100","2","1999","7","24"
"8751","2","50","100","2","1999","9","28"
"8752","2","50","100","2","1999","11","29"
"8753","2","50","100","2","1999","11","27"
"8754","2","50","100","2","1999","12","25"
"8755","2","50","100","2","1999","14","29"
"8756","2","50","100","2","1999","10","27"
"8757","2","50","100","2","1999","9","23"
"8758","2","50","100","2","1999","9","26"
"8759","2","50","100","2","1999","11","26"
"8760","2","50","100","2","1999","6","23"
"8761","2","50","100","2","1999","10","27"
"8762","2","50","100","2","1999","9","23"
"8763","2","50","100","2","1999","7","25"
"8764","2","50","100","2","1999","4","24"
"8765","2","50","100","2","1999","4","23"
"8766","2","50","100","2","1999","10","27"
"8767","2","50","100","2","1999","2","22"
"8768","2","50","100","2","1999","12","29"
"8770","2","50","100","2","1999","3","24"
"8769","2","50","100","2","1999","7","27"
"8771","2","50","100","2","1999","8","22"
"8772","2","50","100","2","1999","11","29"
"8773","2","50","100","2","1999","12","28"
"8774","2","50","100","2","1999","9","27"
"8775","2","50","100","2","1999","12","29"
"8776","2","50","100","2","1999","6","25"
"8777","2","50","100","2","1999","4","22"
"8778","2","50","100","2","1999","5","23"
"8779","2","50","100","2","1999","15","31"
"8780","2","50","100","2","1999","16","29"
"8781","2","50","100","2","1999","5","26"
"8782","2","50","100","2","1999","6","26"
"8783","2","50","100","2","1999","3","23"
"8784","2","50","100","2","1999","6","25"
"8785","2","50","100","2","1999","11","28"
"8786","2","50","100","2","1999","5","27"
"8787","2","50","100","2","1999","3","21"
"8788","2","50","100","2","1999","5","23"
"8789","2","50","100","2","1999","4","24"
"8790","2","50","100","2","1999","7","25"
"8791","2","50","100","2","1999","0","23"
"8792","2","50","100","2","1999","10","25"
"8794","2","50","100","2","1999","8","26"
"8793","2","50","100","2","1999","16","29"
"8795","2","50","100","2","1999","15","26"
"8796","2","50","100","2","1999","11","25"
"8798","2","50","100","2","1999","4","23"
"8797","2","50","100","2","1999","10","25"
"8799","2","50","100","2","1999","7","24"
"8800","2","50","100","2","1999","5","24"
"8801","2","50","100","2","1999","7","26"
"8802","2","50","100","2","1999","8","25"
"8803","2","50","100","2","1999","6","26"
"8804","2","50","100","2","1999","8","27"
"8805","2","50","100","2","1999","6","23"
"8807","2","50","100","2","1999","8","28"
"8806","2","50","100","2","1999","10","25"
"8808","2","50","100","2","1999","2","25"
"8810","2","50","100","2","1999","3","23"
"8809","2","50","100","2","1999","9","25"
"8811","2","50","100","2","1999","13","31"
"8812","2","50","100","2","1999","5","24"
"8813","2","50","100","2","1999","5","26"
"8814","2","50","100","2","1999","4","23"
"8815","2","50","100","2","1999","10","27"
"8816","2","50","100","2","1999","13","26"
"8818","2","50","100","2","1999","9","25"
"8817","2","50","100","2","1999","16","29"
"8819","2","50","100","2","1999","5","26"
"8820","2","50","100","2","1999","16","27"
"8821","2","50","100","2","1999","6","25"
"8822","2","50","100","2","1999","10","28"
"8823","2","50","100","2","1999","6","25"
"8825","2","50","100","2","1999","2","23"
"8824","2","50","100","2","1999","11","30"
"8826","2","50","100","2","1999","11","28"
"8827","2","50","100","2","1999","8","25"
"8828","2","50","100","2","1999","7","26"
"8829","2","50","100","2","1999","8","28"
"8830","2","50","100","2","1999","3","24"
"8831","2","50","100","2","1999","9","26"
"8832","2","50","100","2","1999","2","22"
"8833","2","50","100","2","1999","7","23"
"8834","2","50","100","2","1999","8","24"
"8835","2","50","100","2","1999","7","26"
"8836","2","50","100","2","1999","4","22"
"8837","2","50","100","2","1999","5","22"
"8838","2","50","100","2","1999","4","24"
"8839","2","50","100","2","1999","9","26"
"8840","2","50","100","2","1999","3","24"
"8841","2","50","100","2","1999","10","28"
"8842","2","50","100","2","1999","10","25"
"8843","2","50","100","2","1999","8","27"
"8844","2","50","100","2","1999","14","28"
"8845","2","50","100","2","1999","4","25"
"8846","2","50","100","2","1999","11","28"
"8847","2","50","100","2","1999","1","22"
"8848","2","50","100","2","1999","10","25"
"8849","2","50","100","2","1999","12","27"
"8850","2","50","100","2","1999","2","23"
"8851","2","50","100","2","1999","14","31"
"8853","2","50","100","2","1999","7","25"
"8854","2","50","100","2","1999","6","24"
"8852","2","50","100","2","1999","16","29"
"8855","2","50","100","2","1999","9","30"
"8857","2","50","100","2","1999","6","23"
"8856","2","50","100","2","1999","11","30"
"8858","2","50","100","2","1999","10","27"
"8859","2","50","100","2","1999","3","23"
"8860","2","50","100","2","1999","10","27"
"8862","2","50","100","2","1999","7","24"
"8861","2","50","100","2","1999","13","30"
"8863","2","50","100","2","1999","10","28"
"8864","2","50","100","2","1999","4","25"
"8866","2","50","100","2","1999","10","27"
"8865","2","50","100","2","1999","15","29"
"8867","2","50","100","2","1999","4","22"
"8868","2","50","100","2","1999","4","23"
"8869","2","50","100","2","1999","4","24"
"8870","2","50","100","2","1999","8","26"
"8872","2","50","100","2","1999","6","25"
"8871","2","50","100","2","1999","8","27"
"8873","2","50","100","2","1999","5","23"
"8874","2","50","100","2","1999","10","27"
"8875","2","50","100","2","1999","8","27"
"8876","2","50","100","2","1999","8","26"
"8877","2","50","100","2","1999","11","29"
"8878","2","50","100","2","1999","11","27"
"8879","2","50","100","2","1999","16","29"
"8880","2","50","100","2","1999","11","29"
"8881","2","50","100","2","1999","4","23"
"8882","2","50","100","2","1999","5","25"
"8883","2","50","100","2","1999","7","25"
"8884","2","50","100","2","1999","15","29"
"8885","2","50","100","2","1999","15","31"
"8886","2","50","100","2","1999","8","25"
"8887","2","50","100","2","1999","8","25"
"8888","2","50","100","2","1999","4","24"
"8889","2","50","100","2","1999","6","25"
"8890","2","50","100","2","1999","7","25"
"8891","2","50","100","2","1999","15","29"
"8892","2","50","100","2","1999","3","25"
"8893","2","50","100","2","1999","11","25"
"8894","2","50","100","2","1999","11","28"
"8895","2","50","100","2","1999","12","28"
"8896","2","50","100","2","1999","12","27"
"8897","2","50","100","2","1999","8","29"
"8898","2","50","100","2","1999","3","25"
"8900","2","50","100","2","1999","7","24"
"8899","2","50","100","2","1999","16","30"
"8901","2","50","100","2","1999","2","23"
"8902","2","50","100","2","1999","5","24"
"8903","2","50","100","2","1999","14","27"
"8905","2","50","100","2","1999","4","25"
"8904","2","50","100","2","1999","14","28"
"8906","2","50","100","2","1999","7","25"
"8907","2","50","100","2","1999","9","26"
"8909","2","50","100","2","1999","3","22"
"8908","2","50","100","2","1999","8","26"
"8910","2","50","100","2","1999","19","34"
"8912","2","50","100","2","1999","4","22"
"8911","2","50","100","2","1999","8","27"
"8913","2","50","100","2","1999","7","25"
"8914","2","50","100","2","1999","4","22"
"8916","2","50","100","2","1999","7","24"
"8917","2","50","100","2","1999","7","25"
"8915","2","50","100","2","1999","18","30"
"8918","2","50","100","2","1999","4","23"
"8920","2","50","100","2","1999","7","24"
"8919","2","50","100","2","1999","14","28"
"8921","2","50","100","2","1999","12","28"
"8922","2","50","100","2","1999","9","26"
"8923","2","50","100","2","1999","7","24"
"8924","2","50","100","2","1999","6","24"
"8925","2","50","100","2","1999","12","29"
"8926","2","50","100","2","1999","6","27"
"8927","2","50","100","2","1999","12","27"
"8928","2","50","100","2","1999","13","29"
"8929","2","50","100","2","1999","9","26"
"8930","2","50","100","2","1999","14","31"
"8932","2","50","100","2","1999","6","25"
"8933","2","50","100","2","1999","7","24"
"8931","2","50","100","2","1999","13","28"
"8934","2","50","100","2","1999","9","27"
"8937","2","50","100","2","1999","4","23"
"8935","2","50","100","2","1999","6","23"
"8936","2","50","100","2","1999","13","29"
"8938","2","50","100","2","1999","10","28"
"8939","2","50","100","2","1999","7","26"
"8940","2","50","100","2","1999","11","26"
"8941","2","50","100","2","1999","8","26"
"8942","2","50","100","2","1999","3","26"
"8943","2","50","100","2","1999","12","29"
"8945","2","50","100","2","1999","5","24"
"8944","2","50","100","2","1999","8","26"
"8946","2","50","100","2","1999","6","26"
"8948","2","50","100","2","1999","9","26"
"8947","2","50","100","2","1999","17","28"
"8949","2","50","100","2","1999","12","28"
"8950","2","50","100","2","1999","18","32"
"8953","2","50","100","2","1999","6","28"
"8952","2","50","100","2","1999","12","28"
"8951","2","50","100","2","1999","15","31"
"8954","2","50","100","2","1999","8","26"
"8957","2","50","100","2","1999","7","26"
"8956","2","50","100","2","1999","10","27"
"8955","2","50","100","2","1999","14","28"
"8958","2","50","100","2","1999","11","28"
"8959","2","50","100","2","1999","9","26"
"8961","2","50","100","2","1999","3","24"
"8960","2","50","100","2","1999","7","26"
"8962","2","50","100","2","1999","2","26"
"8963","2","50","100","2","1999","4","25"
"8964","2","50","100","2","1999","4","24"
"8965","2","50","100","2","1999","2","23"
"8966","2","50","100","2","1999","16","30"
"8968","2","50","100","2","1999","4","25"
"8967","2","50","100","2","1999","9","28"
"8969","2","50","100","2","1999","8","26"
"8970","2","50","100","2","1999","3","23"
"8972","2","50","100","2","1999","4","23"
"8971","2","50","100","2","1999","10","26"
"8973","2","50","100","2","1999","6","24"
"8974","2","50","100","2","1999","7","25"
"8975","2","50","100","2","1999","4","23"
"8976","2","50","100","2","1999","5","24"
"8977","2","50","100","2","1999","7","26"
"8978","2","50","100","2","1999","13","28"
"8979","2","50","100","2","1999","8","26"
"8980","2","50","100","2","1999","4","22"
"8981","2","50","100","2","1999","3","24"
"8982","2","50","100","2","1999","6","25"
"8983","2","50","100","2","1999","8","25"
"8984","2","50","100","2","1999","5","22"
"8985","2","50","100","2","1999","6","24"
"8986","2","50","100","2","1999","4","27"
"8988","2","50","100","2","1999","3","22"
"8987","2","50","100","2","1999","11","30"
"8989","2","50","100","2","1999","6","25"
"8990","2","50","100","2","1999","10","30"
"8991","2","50","100","2","1999","14","28"
"8992","2","50","100","2","1999","10","29"
"8993","2","50","100","2","1999","9","27"
"8994","2","50","100","2","1999","8","26"
"8996","2","50","100","2","1999","9","26"
"8995","2","50","100","2","1999","19","32"
"8997","2","50","100","2","1999","10","25"
"8998","2","50","100","2","1999","4","24"
"9001","2","50","100","3","1999","13","25"
"8999","2","50","100","2","1999","16","29"
"9000","2","50","100","2","1999","10","27"
"9002","2","50","100","3","1999","36","38"
"9003","2","50","100","3","1999","19","26"
"9004","2","50","100","3","1999","21","28"
"9005","2","50","100","3","1999","23","28"
"9006","2","50","100","3","1999","27","31"
"9007","2","50","100","3","1999","28","30"
"9008","2","50","100","3","1999","23","31"
"9009","2","50","100","3","1999","36","37"
"9010","2","50","100","3","1999","28","33"
"9011","2","50","100","3","1999","15","25"
"9012","2","50","100","3","1999","27","29"
"9013","2","50","100","3","1999","25","32"
"9014","2","50","100","3","1999","30","32"
"9015","2","50","100","3","1999","26","32"
"9016","2","50","100","3","1999","22","28"
"9017","2","50","100","3","1999","30","33"
"9019","2","50","100","3","1999","20","26"
"9020","2","50","100","3","1999","19","24"
"9018","2","50","100","3","1999","36","36"
"9021","2","50","100","3","1999","26","30"
"9022","2","50","100","3","1999","19","29"
"9024","2","50","100","3","1999","26","30"
"9023","2","50","100","3","1999","36","38"
"9026","2","50","100","3","1999","9","24"
"9025","2","50","100","3","1999","27","32"
"9028","2","50","100","3","1999","9","23"
"9027","2","50","100","3","1999","31","34"
"9029","2","50","100","3","1999","8","21"
"9030","2","50","100","3","1999","22","28"
"9031","2","50","100","3","1999","25","30"
"9033","2","50","100","3","1999","27","32"
"9032","2","50","100","3","1999","37","37"
"9034","2","50","100","3","1999","21","28"
"9035","2","50","100","3","1999","29","33"
"9036","2","50","100","3","1999","21","28"
"9037","2","50","100","3","1999","19","27"
"9038","2","50","100","3","1999","40","41"
"9039","2","50","100","3","1999","20","28"
"9040","2","50","100","3","1999","13","25"
"9041","2","50","100","3","1999","35","40"
"9043","2","50","100","3","1999","23","29"
"9044","2","50","100","3","1999","20","26"
"9042","2","50","100","3","1999","23","30"
"9045","2","50","100","3","1999","25","30"
"9046","2","50","100","3","1999","20","29"
"9047","2","50","100","3","1999","31","34"
"9048","2","50","100","3","1999","35","36"
"9049","2","50","100","3","1999","25","30"
"9050","2","50","100","3","1999","30","33"
"9052","2","50","100","3","1999","12","25"
"9051","2","50","100","3","1999","29","31"
"9053","2","50","100","3","1999","24","28"
"9055","2","50","100","3","1999","15","25"
"9054","2","50","100","3","1999","29","32"
"9056","2","50","100","3","1999","26","30"
"9057","2","50","100","3","1999","34","35"
"9058","2","50","100","3","1999","19","27"
"9059","2","50","100","3","1999","34","37"
"9060","2","50","100","3","1999","29","33"
"9061","2","50","100","3","1999","32","33"
"9062","2","50","100","3","1999","29","33"
"9063","2","50","100","3","1999","38","38"
"9064","2","50","100","3","1999","29","32"
"9066","2","50","100","3","1999","24","30"
"9065","2","50","100","3","1999","36","37"
"9067","2","50","100","3","1999","16","26"
"9068","2","50","100","3","1999","36","36"
"9069","2","50","100","3","1999","24","28"
"9071","2","50","100","3","1999","22","29"
"9070","2","50","100","3","1999","28","33"
"9072","2","50","100","3","1999","17","25"
"9073","2","50","100","3","1999","34","36"
"9075","2","50","100","3","1999","29","32"
"9074","2","50","100","3","1999","35","37"
"9076","2","50","100","3","1999","29","34"
"9079","2","50","100","3","1999","18","29"
"9077","2","50","100","3","1999","29","32"
"9078","2","50","100","3","1999","35","38"
"9080","2","50","100","3","1999","33","35"
"9082","2","50","100","3","1999","27","30"
"9081","2","50","100","3","1999","27","32"
"9084","2","50","100","3","1999","19","28"
"9083","2","50","100","3","1999","36","39"
"9085","2","50","100","3","1999","29","31"
"9086","2","50","100","3","1999","28","31"
"9087","2","50","100","3","1999","26","31"
"9088","2","50","100","3","1999","34","35"
"9089","2","50","100","3","1999","21","27"
"9090","2","50","100","3","1999","29","30"
"9091","2","50","100","3","1999","34","36"
"9092","2","50","100","3","1999","26","32"
"9093","2","50","100","3","1999","18","28"
"9094","2","50","100","3","1999","23","27"
"9095","2","50","100","3","1999","33","36"
"9096","2","50","100","3","1999","33","35"
"9097","2","50","100","3","1999","24","28"
"9098","2","50","100","3","1999","31","34"
"9099","2","50","100","3","1999","26","31"
"9100","2","50","100","3","1999","32","34"
"9102","2","50","100","3","1999","26","29"
"9101","2","50","100","3","1999","32","36"
"9103","2","50","100","3","1999","30","33"
"9105","2","50","100","3","1999","25","30"
"9104","2","50","100","3","1999","23","28"
"9106","2","50","100","3","1999","36","37"
"9108","2","50","100","3","1999","25","31"
"9109","2","50","100","3","1999","26","32"
"9107","2","50","100","3","1999","31","35"
"9110","2","50","100","3","1999","20","27"
"9111","2","50","100","3","1999","25","29"
"9112","2","50","100","3","1999","22","29"
"9113","2","50","100","3","1999","24","29"
"9114","2","50","100","3","1999","30","34"
"9116","2","50","100","3","1999","24","29"
"9115","2","50","100","3","1999","36","37"
"9117","2","50","100","3","1999","24","30"
"9118","2","50","100","3","1999","27","29"
"9120","2","50","100","3","1999","10","25"
"9119","2","50","100","3","1999","22","28"
"9121","2","50","100","3","1999","26","29"
"9122","2","50","100","3","1999","23","27"
"9123","2","50","100","3","1999","22","27"
"9124","2","50","100","3","1999","24","30"
"9125","2","50","100","3","1999","20","26"
"9126","2","50","100","3","1999","25","29"
"9127","2","50","100","3","1999","21","27"
"9128","2","50","100","3","1999","21","27"
"9129","2","50","100","3","1999","29","34"
"9130","2","50","100","3","1999","35","36"
"9131","2","50","100","3","1999","14","27"
"9132","2","50","100","3","1999","28","32"
"9133","2","50","100","3","1999","21","27"
"9134","2","50","100","3","1999","21","26"
"9135","2","50","100","3","1999","27","30"
"9136","2","50","100","3","1999","35","35"
"9137","2","50","100","3","1999","38","38"
"9138","2","50","100","3","1999","26","28"
"9139","2","50","100","3","1999","29","31"
"9140","2","50","100","3","1999","25","32"
"9141","2","50","100","3","1999","22","28"
"9142","2","50","100","3","1999","25","31"
"9143","2","50","100","3","1999","20","27"
"9144","2","50","100","3","1999","22","27"
"9146","2","50","100","3","1999","15","25"
"9145","2","50","100","3","1999","32","33"
"9147","2","50","100","3","1999","38","39"
"9148","2","50","100","3","1999","18","26"
"9149","2","50","100","3","1999","30","31"
"9150","2","50","100","3","1999","30","33"
"9151","2","50","100","3","1999","36","37"
"9152","2","50","100","3","1999","27","32"
"9154","2","50","100","3","1999","18","28"
"9153","2","50","100","3","1999","33","34"
"9155","2","50","100","3","1999","17","27"
"9156","2","50","100","3","1999","25","30"
"9158","2","50","100","3","1999","9","22"
"9159","2","50","100","3","1999","20","23"
"9157","2","50","100","3","1999","37","37"
"9160","2","50","100","3","1999","27","28"
"9161","2","50","100","3","1999","26","30"
"9162","2","50","100","3","1999","21","30"
"9163","2","50","100","3","1999","27","32"
"9164","2","50","100","3","1999","17","27"
"9165","2","50","100","3","1999","14","27"
"9166","2","50","100","3","1999","19","28"
"9167","2","50","100","3","1999","33","37"
"9168","2","50","100","3","1999","30","32"
"9169","2","50","100","3","1999","29","33"
"9170","2","50","100","3","1999","31","33"
"9171","2","50","100","3","1999","25","29"
"9173","2","50","100","3","1999","13","23"
"9172","2","50","100","3","1999","21","30"
"9174","2","50","100","3","1999","23","27"
"9175","2","50","100","3","1999","6","24"
"9176","2","50","100","3","1999","21","25"
"9177","2","50","100","3","1999","31","33"
"9178","2","50","100","3","1999","9","23"
"9179","2","50","100","3","1999","22","29"
"9180","2","50","100","3","1999","22","29"
"9181","2","50","100","3","1999","21","28"
"9182","2","50","100","3","1999","26","32"
"9183","2","50","100","3","1999","32","34"
"9185","2","50","100","3","1999","23","28"
"9184","2","50","100","3","1999","36","36"
"9186","2","50","100","3","1999","20","27"
"9187","2","50","100","3","1999","18","25"
"9189","2","50","100","3","1999","10","23"
"9190","2","50","100","3","1999","26","29"
"9191","2","50","100","3","1999","13","23"
"9188","2","50","100","3","1999","43","44"
"9192","2","50","100","3","1999","34","35"
"9193","2","50","100","3","1999","34","35"
"9195","2","50","100","3","1999","24","31"
"9194","2","50","100","3","1999","32","32"
"9196","2","50","100","3","1999","16","25"
"9197","2","50","100","3","1999","29","33"
"9198","2","50","100","3","1999","33","35"
"9199","2","50","100","3","1999","34","36"
"9200","2","50","100","3","1999","26","30"
"9201","2","50","100","3","1999","29","32"
"9202","2","50","100","3","1999","24","30"
"9203","2","50","100","3","1999","35","36"
"9204","2","50","100","3","1999","36","39"
"9205","2","50","100","3","1999","30","34"
"9206","2","50","100","3","1999","27","30"
"9207","2","50","100","3","1999","24","29"
"9208","2","50","100","3","1999","28","30"
"9209","2","50","100","3","1999","20","27"
"9210","2","50","100","3","1999","22","29"
"9211","2","50","100","3","1999","18","27"
"9212","2","50","100","3","1999","29","30"
"9213","2","50","100","3","1999","30","31"
"9214","2","50","100","3","1999","24","31"
"9215","2","50","100","3","1999","33","33"
"9216","2","50","100","3","1999","27","31"
"9217","2","50","100","3","1999","36","37"
"9218","2","50","100","3","1999","31","34"
"9219","2","50","100","3","1999","17","24"
"9221","2","50","100","3","1999","21","26"
"9220","2","50","100","3","1999","30","31"
"9222","2","50","100","3","1999","24","30"
"9223","2","50","100","3","1999","26","34"
"9224","2","50","100","3","1999","30","33"
"9225","2","50","100","3","1999","28","34"
"9226","2","50","100","3","1999","31","34"
"9227","2","50","100","3","1999","21","28"
"9228","2","50","100","3","1999","18","25"
"9229","2","50","100","3","1999","26","31"
"9230","2","50","100","3","1999","24","31"
"9231","2","50","100","3","1999","33","36"
"9232","2","50","100","3","1999","37","37"
"9233","2","50","100","3","1999","27","33"
"9234","2","50","100","3","1999","31","33"
"9235","2","50","100","3","1999","20","28"
"9236","2","50","100","3","1999","32","33"
"9237","2","50","100","3","1999","29","34"
